"Outcome_M4","Quan_2","Quan_3","Quan_4","Quan_5","Quan_6","Quan_7","Quan_8","Quan_9","Quan_10","Quan_11","Quan_13","Quan_14","Cat_3","Cat_4","Quan_17","Quan_18","Cat_162","Cat_210","Cat_216","Cat_220","Cat_466","Cat_469","Cat_470","Quan_27","Day_Of_Year_1"
500,6300,51,195081,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"240","291",2,11.0857142857143,"0","0","0","0","0","0","0",0,110.875
500,4300,4,180029,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"9","481",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,124.875
500,7000,67,121700,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"352","597",2,11.0857142857143,"0","0","0","0","0","0","0",0,313.875
2000,7100,80,121700,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"352","597",2,11.0857142857143,"0","0","0","0","0","2","0",0,313.875
5000,8100,135,451502,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"297","490",3.25355450236967,6,"0","0","0","0","0","2","0",0,243.875
2000,7800,57,12461,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"50","199",7,11.0857142857143,"2","0","2","0","0","0","0",0,123.625
2000,6100,27,459861,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"4","5",2,11.0857142857143,"2","2","2","2","0","0","0",0,243.875
2000,7100,45,440417.6367713,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"33","42",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,260.375
500,4600,45,92257,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"220","240",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,103.875
500,4000,30,396868,10,2,4,10,10,6,2,6,6,"555","1044",3,11.0857142857143,"0","0","0","0","0","0","0",0,108.375
2000,6900,48,204611,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"64","96",2,11.0857142857143,"0","0","2","0","0","0","0",0,102.875
5000,8500,97,648530,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"114","190",3.25355450236967,6,"0","0","0","0","0","2","0",0,106.375
3000,8200,55,467424,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"29","38",2,11.0857142857143,"2","2","0","0","0","2","0",0,155.375
2000,6900,31,688576,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"64","96",2,11.0857142857143,"0","0","2","0","0","0","0",0,133.375
3000,9200,113,752566,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"23","32",2,11.0857142857143,"0","0","0","0","0","2","0",0,229.875
21000,8700,78,1172663,34,14,17,34,34,9,6,9,9,"32","48",7,11.0857142857143,"2","2","2","0","0","2","0",0,87.375
13000,9700,112,2089715,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"221","361",3.25355450236967,11.0857142857143,"0","0","0","0","0","2","0",2,301.125
3000,8600,113,850081,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"32","38",2,11.0857142857143,"2","2","0","0","0","0","0",0,357.875
2000,7700,82,241135,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"136","218",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,362.875
500,6000,46,398306,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"159","250",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,112.125
2000,8100,29,72764,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"4","4",4,11.0857142857143,"2","2","2","0","0","0","0",0,140.375
5000,7000,39,779723,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"5","5",2,11.0857142857143,"2","2","2","2","0","0","0",0,245.125
2000,6700,82,440417.6367713,26,15,4,26,26,13,6,13,13,"15","22",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,220.375
3000,7500,59,769387,34,12,14,34,34,15,9,15,15,"51","179",6,11.0857142857143,"0","0","0","0","0","2","0",0,115.375
26000,7400,66,1242470,99,10,48,99,99,28,6,28,28,"57","1118",4,11.0857142857143,"0","0","2","0","0","0","0",0,124.375
2000,8100,98,506824,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"105","169",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,249.625
47000,8400,72,3030132,89,22,30,89,89,61,17,61,61,"30","39",4,11.0857142857143,"2","2","2","2","0","0","0",0,38.375
2000,6100,112,49260,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"58","85",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,43.375
5000,3200,49,440417.6367713,49,1,37,49,49,6,0,6,6,"647","1263",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,124.375
500,7400,40,115259,2,0,0,2,2,2,0,2,2,"418","372",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,256.625
6000,8200,103,907724,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"254","486",2,4,"0","0","0","0","0","0","1",16,109.625
2000,6900,22,76488,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"32","201",4,11.0857142857143,"2","2","2","0","0","0","0",0,137.875
2000,8600,89,1006612,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"387","657",3,11.0857142857143,"0","0","0","0","0","0","0",0,108.375
2000,7000,86,70234,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"51","497",4,11.0857142857143,"0","0","0","0","0","0","0",0,264.875
500,6800,49,440417.6367713,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"4","7",4,11.0857142857143,"2","2","2","0","0","0","0",0,74.625
10000,8500,107,793713,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"10","123",4,11.0857142857143,"0","0","0","0","0","0","0",0,60.625
3000,8300,26,534158,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"4","6",7,11.0857142857143,"2","2","2","0","0","0","0",0,91.125
2000,7600,73,74139,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"37","53",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,313.875
500,4800,77,25811,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"278","570",2,11.0857142857143,"0","0","0","0","0","0","0",0,320.875
3000,7100,60,924460,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"31","40",2,11.0857142857143,"0","0","0","0","0","2","0",0,133.125
500,1600,13,440417.6367713,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"93","397",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,306.875
6000,7300,85,546056,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"34","260",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,63.125
2000,5500,76,440417.6367713,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"190","300",3.25355450236967,4,"0","0","0","0","0","0","0",0,344.375
500,5400,37,331563,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"64","360",4,11.0857142857143,"2","0","2","0","0","0","0",0,293.125
500,5400,56,564834,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"225","369",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,338.125
2000,7400,60,94900,29.7883211678832,8.66058394160584,10.5,29.7883211678832,29.7883211678832,16.0182481751825,6.06204379562044,16.0182481751825,16.0182481751825,"113","495",3.25355450236967,11.0857142857143,"0","0","0","0","0","0","0",0,243.875
